[06/12/2012 22:15:00] /bat
[06/12/2012 22:15:02] /ghost
[06/12/2012 22:15:30] /c gran tower
[06/12/2012 22:16:12] /addskill [GOD] Yin, lvel 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:23] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:24] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:25] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:26] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:27] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:28] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:29] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:30] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:30] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:30] /addskill Dash Wave, lvl 1
[17/01/2014 10:53:49] /ghost
[17/01/2014 10:54:25] /c Dash Wave
[17/01/2014 10:55:09] /ghost
[17/01/2014 10:55:09] /ghost
[17/01/2014 10:56:16] /fullaura Hinata Hyuga
[17/01/2014 10:56:24] /fullaura Deadline
[17/01/2014 10:56:52] /fullaura Deadline
[17/01/2014 10:57:07] /fullaura Hinata Hyuga
[17/01/2014 10:57:35] /fullaura Lbhdjka
[17/01/2014 10:57:37] /fullaura Lbhdjka
[17/01/2014 10:57:58] /goto Dash Wave
[17/01/2014 10:58:56] /up
[17/01/2014 10:58:57] /up
[17/01/2014 10:58:57] /up
[17/01/2014 10:58:58] /up
[17/01/2014 10:59:03] /c Lbhdjka
[17/01/2014 10:59:10] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:11] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:12] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:13] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:14] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:14] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:14] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:14] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:14] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:14] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:14] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:14] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:15] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:16] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:17] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:18] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:19] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:20] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:20] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:20] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:20] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:20] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:20] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:20] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:20] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:20] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:21] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:21] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:21] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:21] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:22] /addskill Lbhdjka, lvl 1
[17/01/2014 10:59:22] /addskill Lbhdjka, lvl 1
